Time      Roll    Pitch   Yaw
120.77063 2.8302 -2.5241 67.6777 
120.77063 2.8027 -2.4937 67.7156 
120.77063 2.7767 -2.4401 67.7446 
120.77063 2.7630 -2.4130 67.8214 
120.77063 2.7318 -2.4346 67.9230 
120.77063 2.6319 -2.4530 68.0376 
120.77064 2.5800 -2.4609 68.1254 
120.77064 2.5380 -2.4059 68.1754 
120.77064 2.4253 -2.3173 68.1754 
120.77064 2.2348 -2.1973 68.1739 
120.77064 1.9972 -2.0855 68.2502 
120.77064 1.7715 -2.0363 68.3507 
120.77064 1.5828 -1.9819 68.4004 
120.77064 1.4501 -1.9276 68.3835 
120.77064 1.2401 -1.8113 68.3870 
120.77065 0.9973 -1.6844 68.3826 
120.77065 0.6659 -1.5716 68.3791 
120.77065 0.3550 -1.4909 68.4165 
120.77065 0.0797 -1.4173 68.5070 
120.77065 -0.1790 -1.3304 68.5841 
120.77065 -0.4394 -1.2103 68.6321 
120.77065 -0.6885 -1.1027 68.6785 
120.77065 -0.9068 -0.9890 68.7417 
120.77065 -1.0600 -0.8778 68.7429 
120.77066 -1.2407 -0.7578 68.7033 
120.77066 -1.3879 -0.6382 68.6058 
120.77066 -1.6254 -0.5352 68.5590 
120.77066 -1.8259 -0.4241 68.5696 
120.77066 -2.0243 -0.3482 68.5915 
120.77066 -2.2414 -0.2923 68.6310 
120.77066 -2.4286 -0.2487 68.6569 
120.77066 -2.5778 -0.2103 68.6520 
120.77067 -2.6683 -0.1400 68.6106 
120.77067 -2.7507 -0.0266 68.5298 
120.77067 -2.7804 0.1327 68.4191 
120.77067 -2.8531 0.2037 68.3829 
120.77067 -2.9194 0.2259 68.3824 
120.77067 -3.0037 0.1774 68.4267 
120.77067 -3.0981 0.1323 68.5061 
120.77067 -3.0862 0.0522 68.5631 
120.77067 -2.9934 -0.0145 68.5585 
120.77068 -2.8490 -0.0617 68.4818 
120.77068 -2.6702 -0.0450 68.3848 
120.77068 -2.5694 -0.0357 68.3932 
120.77068 -2.5264 -0.0789 68.4355 
120.77068 -2.5324 -0.1266 68.5068 
120.77068 -2.5619 -0.2009 68.5921 
120.77068 -2.5207 -0.2060 68.6262 
120.77068 -2.4380 -0.1902 68.6034 
120.77068 -2.2985 -0.1674 68.5326 
120.77069 -2.1365 -0.1832 68.4412 
120.77069 -2.0274 -0.2861 68.3720 
120.77069 -1.9928 -0.3803 68.3558 
120.77069 -1.9961 -0.4752 68.4104 
120.77069 -1.9900 -0.5822 68.4292 
120.77069 -1.9029 -0.6691 68.4078 
120.77069 -1.7759 -0.6789 68.3537 
120.77069 -1.6221 -0.6632 68.2490 
120.77070 -1.4259 -0.6315 68.1714 
120.77070 -1.3807 -0.6824 68.1562 
120.77070 -1.3314 -0.7957 68.1488 
120.77070 -1.2045 -0.9364 68.1297 
120.77070 -1.0013 -0.9768 68.1431 
120.77070 -0.7248 -0.9897 68.1880 
120.77070 -0.4159 -1.0128 68.1393 
120.77070 -0.2211 -1.0667 68.0028 
120.77070 0.0063 -1.0602 67.9282 
120.77071 0.1974 -1.0975 67.8140 
120.77071 0.3022 -1.1767 67.7363 
120.77071 0.4267 -1.3569 67.6906 
120.77071 0.6370 -1.5332 67.7080 
120.77071 0.8610 -1.6471 67.8403 
120.77071 1.0207 -1.7290 67.9038 
120.77071 1.1853 -1.8462 67.8776 
120.77071 1.3528 -1.9329 67.8126 
120.77072 1.5889 -1.9774 67.7084 
120.77072 1.8138 -2.0178 67.6505 
120.77072 1.9760 -2.0538 67.6081 
120.77072 2.0528 -2.1303 67.5922 
120.77072 2.1619 -2.2542 67.5470 
120.77072 2.2672 -2.3768 67.5574 
120.77072 2.3602 -2.4581 67.6100 
120.77072 2.4504 -2.4996 67.6231 
120.77072 2.5130 -2.5042 67.6383 
120.77073 2.6034 -2.5235 67.6192 
120.77073 2.7452 -2.5203 67.5405 
120.77073 2.8740 -2.5238 67.4986 
120.77073 2.9045 -2.5404 67.5021 
120.77073 2.9289 -2.5670 67.5012 
120.77073 3.0097 -2.6113 67.5026 
120.77073 3.0245 -2.6284 67.5476 
120.77073 3.0235 -2.6472 67.6379 
120.77073 2.9864 -2.6760 67.7140 
120.77074 2.9602 -2.6874 67.7762 
120.77074 2.9649 -2.6911 67.8279 
120.77074 2.9647 -2.6826 67.8488 
120.77074 2.9590 -2.6665 67.8900 
120.77074 2.9424 -2.6317 67.9257 
120.77074 2.9605 -2.6066 67.9473 
120.77074 2.9887 -2.5892 67.9591 
120.77074 2.9974 -2.5542 67.9826 
120.77075 2.9915 -2.5367 68.0535 
120.77075 2.9279 -2.5354 68.1556 
120.77075 2.8583 -2.5339 68.2695 
120.77075 2.7868 -2.5574 68.3480 
120.77075 2.7413 -2.5653 68.4407 
120.77075 2.7008 -2.5465 68.5046 
120.77075 2.6454 -2.4935 68.5624 
120.77075 2.5062 -2.4103 68.5690 
120.77075 2.2839 -2.3002 68.5893 
120.77076 2.0608 -2.2264 68.6605 
120.77076 1.9130 -2.1689 68.6614 
120.77076 1.7204 -2.0503 68.6843 
120.77076 1.5649 -1.8966 68.6830 
120.77076 1.2886 -1.8129 68.6441 
120.77076 0.9716 -1.7099 68.6442 
120.77076 0.5984 -1.6125 68.7000 
120.77076 0.2890 -1.5558 68.7913 
120.77076 0.0169 -1.4887 68.8899 
120.77077 -0.2294 -1.4224 68.9557 
120.77077 -0.4766 -1.3134 69.0016 
120.77077 -0.7191 -1.1849 69.0366 
120.77077 -0.9655 -1.0671 69.0832 
120.77077 -1.1240 -0.9829 69.0570 
120.77077 -1.2889 -0.8731 68.9864 
120.77077 -1.4327 -0.7318 68.9084 
120.77077 -1.6445 -0.6302 68.8731 
120.77078 -1.8418 -0.5248 68.8696 
120.77078 -2.0744 -0.4415 68.9071 
120.77078 -2.2898 -0.3939 68.9524 
120.77078 -2.5042 -0.3591 68.9579 
120.77078 -2.6711 -0.2939 68.9701 
120.77078 -2.7805 -0.2176 68.9050 
120.77078 -2.8501 -0.1038 68.8333 
120.77078 -2.8456 0.0581 68.7140 
120.77078 -2.8871 0.1216 68.6636 
120.77079 -2.9642 0.1183 68.6816 
120.77079 -3.0392 0.0515 68.7277 
120.77079 -3.0373 -0.0624 68.8597 
120.77079 -3.0187 -0.1539 68.9523 
120.77079 -2.9393 -0.2239 68.9408 
120.77079 -2.8191 -0.2461 68.8686 
120.77079 -2.6363 -0.2021 68.7849 
120.77079 -2.4936 -0.1839 68.7582 
120.77079 -2.4948 -0.2173 68.7730 
120.77080 -2.5513 -0.2312 68.8081 
120.77080 -2.6745 -0.2716 68.8516 
120.77080 -2.7762 -0.2307 68.7994 
120.77080 -2.8372 -0.1524 68.7058 
120.77080 -2.7662 -0.1193 68.5952 
120.77080 -2.6339 -0.1290 68.4472 
120.77080 -2.4883 -0.2363 68.4165 
120.77080 -2.3815 -0.3390 68.4564 
120.77081 -2.3321 -0.4463 68.5300 
120.77081 -2.2812 -0.5130 68.5047 
120.77081 -2.2111 -0.5639 68.4836 
120.77081 -1.9918 -0.5875 68.4008 
120.77081 -1.7462 -0.5999 68.3196 
120.77081 -1.5728 -0.6181 68.2792 
120.77081 -1.5364 -0.6987 68.2957 
120.77081 -1.5043 -0.8020 68.2971 
120.77081 -1.3172 -0.9436 68.2839 
120.77082 -1.1008 -0.9951 68.3012 
120.77082 -0.8484 -1.0208 68.3340 
120.77082 -0.5144 -1.0288 68.2676 
120.77082 -0.2784 -1.0675 68.1675 
120.77082 -0.0638 -1.0821 68.0899 
120.77082 0.0974 -1.1363 67.9833 
120.77082 0.1778 -1.2321 67.9302 
120.77082 0.3508 -1.4227 67.8637 
120.77083 0.5304 -1.5909 67.9242 
120.77083 0.7237 -1.6762 68.0518 
120.77083 0.9209 -1.7903 68.0613 
120.77083 1.0931 -1.9278 68.0219 
120.77083 1.3457 -1.9876 67.9207 
120.77083 1.5629 -2.0244 67.8342 
120.77083 1.6919 -2.0620 67.8120 
120.77083 1.7868 -2.1734 67.8053 
120.77083 1.9005 -2.3530 67.7471 
120.77084 2.0021 -2.4761 67.7530 
120.77084 2.0896 -2.5477 67.8052 
120.77084 2.2284 -2.6069 67.8026 
120.77084 2.3440 -2.6706 67.7953 
120.77084 2.4694 -2.6973 67.7592 
120.77084 2.5906 -2.6811 67.7056 
120.77084 2.7204 -2.6990 67.6691 
120.77084 2.7371 -2.7467 67.6691 
120.77084 2.7923 -2.8136 67.6612 
120.77085 2.8548 -2.8738 67.6651 
120.77085 2.9065 -2.9155 67.7170 
120.77085 2.9148 -2.9606 67.8019 
120.77085 2.8896 -2.9991 67.8691 
120.77085 2.9061 -3.0009 67.9080 
120.77085 2.9185 -2.9919 67.9264 
120.77085 2.9107 -2.9617 67.9436 
120.77085 2.9553 -2.9153 67.9435 
120.77086 2.9850 -2.8693 67.9700 
120.77086 3.0042 -2.8304 67.9831 
120.77086 2.9947 -2.8150 68.0205 
120.77086 2.9559 -2.8111 68.0776 
120.77086 2.9173 -2.8335 68.1625 
120.77086 2.8751 -2.8479 68.2537 
120.77086 2.8284 -2.8562 68.3351 
120.77086 2.7781 -2.8525 68.4155 
120.77086 2.7362 -2.8279 68.4936 
120.77087 2.7125 -2.8073 68.5305 
120.77087 2.6840 -2.7570 68.5688 
120.77087 2.6408 -2.6910 68.5834 
120.77087 2.5552 -2.5690 68.5561 
120.77087 2.3991 -2.4216 68.5475 
120.77087 2.1942 -2.3395 68.6393 
120.77087 1.9204 -2.3111 68.7645 
120.77087 1.6477 -2.2748 68.8561 
120.77087 1.4123 -2.2038 68.9053 
120.77088 1.1331 -2.1161 68.9517 
120.77088 0.8045 -2.0417 68.9923 
120.77088 0.4764 -1.9866 68.9920 
120.77088 0.2317 -1.8903 69.0451 
120.77088 -0.0046 -1.8000 69.1102 
120.77088 -0.2488 -1.6905 69.1533 
120.77088 -0.4625 -1.5759 69.1798 
120.77088 -0.5870 -1.4496 69.1538 
120.77089 -0.7448 -1.2935 69.1453 
120.77089 -0.8908 -1.1215 69.0838 
120.77089 -1.0877 -1.0168 69.0207 
120.77089 -1.3249 -0.9229 68.9858 
120.77089 -1.5861 -0.8218 68.9914 
120.77089 -1.8177 -0.7338 69.0593 
120.77089 -2.0369 -0.6981 69.1150 
120.77089 -2.2269 -0.6478 69.1412 
120.77089 -2.3387 -0.5845 69.1357 
120.77090 -2.4227 -0.4787 69.1101 
120.77090 -2.4750 -0.3050 69.0286 
120.77090 -2.5541 -0.1673 68.9704 
120.77090 -2.7243 -0.1116 68.9279 
120.77090 -2.8929 -0.1110 68.8961 
120.77090 -3.0175 -0.1785 68.9627 
120.77090 -3.0868 -0.2107 69.0057 
120.77090 -3.0872 -0.2354 69.0053 
120.77090 -2.9659 -0.2650 68.9867 
120.77091 -2.7751 -0.2720 68.9299 
120.77091 -2.5918 -0.2564 68.8828 
120.77091 -2.5493 -0.3067 68.9604 
120.77091 -2.5759 -0.3584 69.0433 
120.77091 -2.6219 -0.4360 69.1651 
120.77091 -2.6046 -0.4712 69.2351 
120.77091 -2.5301 -0.4652 69.2463 
120.77091 -2.3759 -0.4148 69.2000 
120.77092 -2.1728 -0.3725 69.1148 
120.77092 -2.1371 -0.4295 69.0619 
120.77092 -2.1149 -0.5432 69.0477 
120.77092 -2.1207 -0.6721 69.0743 
120.77092 -2.0614 -0.7687 69.1078 
120.77092 -1.9833 -0.8061 69.1055 
120.77092 -1.8563 -0.7849 69.0417 
120.77092 -1.6937 -0.7406 68.9489 
120.77092 -1.5579 -0.7473 68.8939 
120.77093 -1.5604 -0.8306 68.8805 
120.77093 -1.5529 -0.9480 68.9087 
120.77093 -1.5182 -1.0841 68.9311 
120.77093 -1.3477 -1.1567 68.9475 
120.77093 -1.1072 -1.1687 68.9184 
120.77093 -0.7958 -1.1335 68.7891 
120.77093 -0.6024 -1.1351 68.7024 
120.77093 -0.4974 -1.1624 68.6663 
120.77093 -0.3761 -1.2789 68.6099 
120.77094 -0.2121 -1.4132 68.5670 
120.77094 -0.0459 -1.4655 68.6405 
120.77094 0.2183 -1.5697 68.7498 
120.77094 0.4608 -1.7155 68.7275 
120.77094 0.7096 -1.8133 68.6394 
120.77094 0.8988 -1.8397 68.5690 
120.77094 1.0862 -1.8918 68.5085 
120.77094 1.1694 -2.0040 68.4750 
120.77095 1.2786 -2.1896 68.4007 
120.77095 1.3834 -2.3333 68.4012 
120.77095 1.5351 -2.4193 68.5212 
120.77095 1.7203 -2.4525 68.5583 
120.77095 1.8680 -2.5363 68.5292 
120.77095 2.0261 -2.6105 68.4660 
120.77095 2.2321 -2.6262 68.3597 
120.77095 2.3655 -2.6120 68.2863 
120.77095 2.4008 -2.6346 68.2938 
120.77096 2.4680 -2.6967 68.2814 
120.77096 2.5676 -2.7631 68.2697 
120.77096 2.6289 -2.8365 68.2967 
120.77096 2.6602 -2.9127 68.3611 
120.77096 2.6814 -2.9718 68.4245 
120.77096 2.7184 -2.9826 68.4617 
120.77096 2.7284 -2.9552 68.4643 
120.77096 2.7663 -2.9380 68.4513 
120.77097 2.8626 -2.9064 68.3993 
120.77097 2.9182 -2.8804 68.3634 
120.77097 2.9069 -2.8981 68.3679 
120.77097 2.9170 -2.8897 68.3785 
120.77097 2.8957 -2.8978 68.4190 
120.77097 2.8688 -2.8951 68.5095 
120.77097 2.8307 -2.9217 68.6173 
120.77097 2.7641 -2.9446 68.6901 
120.77097 2.7180 -2.9386 68.7649 
120.77098 2.7004 -2.9390 68.8356 
120.77098 2.6702 -2.9295 68.9013 
120.77098 2.6619 -2.9104 68.9543 
120.77098 2.6655 -2.8570 68.9962 
120.77098 2.6800 -2.8041 69.0527 
120.77098 2.6819 -2.7349 69.1066 
120.77098 2.6587 -2.6802 69.1189 
120.77098 2.5449 -2.6015 69.1049 
120.77098 2.3816 -2.5156 69.1058 
120.77099 2.1332 -2.4581 69.1931 
120.77099 1.8956 -2.4367 69.2857 
120.77099 1.6396 -2.3641 69.3617 
120.77099 1.4795 -2.2660 69.4135 
120.77099 1.2816 -2.1638 69.4198 
120.77099 1.0700 -2.0785 69.3944 
120.77099 0.7766 -1.9833 69.3622 
120.77099 0.4136 -1.8882 69.3878 
120.77100 0.1025 -1.8015 69.4708 
120.77100 -0.1747 -1.7230 69.5647 
120.77100 -0.4511 -1.6139 69.6353 
120.77100 -0.7351 -1.5068 69.6885 
120.77100 -0.9704 -1.3855 69.7331 
120.77100 -1.1012 -1.2895 69.7137 
120.77100 -1.2670 -1.1443 69.6633 
120.77100 -1.4289 -0.9832 69.5637 
120.77100 -1.6746 -0.8841 69.4998 
120.77101 -1.9246 -0.7654 69.4871 
120.77101 -2.1685 -0.6781 69.5266 
120.77101 -2.3826 -0.6350 69.5908 
120.77101 -2.5920 -0.5951 69.6287 
120.77101 -2.7324 -0.5237 69.6408 
120.77101 -2.8173 -0.4203 69.6106 
120.77101 -2.8421 -0.2987 69.5252 
120.77101 -2.8751 -0.1300 69.4287 
120.77101 -2.9514 -0.0585 69.4039 
120.77102 -3.0086 -0.0477 69.4431 
120.77102 -3.1115 -0.1094 69.5206 
120.77102 -3.1377 -0.1934 69.6486 
120.77102 -3.0739 -0.2892 69.7227 
120.77102 -2.9618 -0.3646 69.6927 
120.77102 -2.7859 -0.3798 69.6252 
120.77102 -2.6283 -0.3470 69.5475 
120.77102 -2.5720 -0.3415 69.5071 
120.77103 -2.6400 -0.3587 69.5105 
120.77103 -2.7503 -0.3693 69.5390 
120.77103 -2.8863 -0.3720 69.5498 
120.77103 -2.9867 -0.3186 69.4727 
120.77103 -2.9817 -0.2903 69.4373 
120.77103 -2.8678 -0.2604 69.3370 
120.77103 -2.6356 -0.2755 69.2569 
120.77103 -2.4551 -0.3954 69.2274 
120.77103 -2.3745 -0.5610 69.2456 
120.77104 -2.3754 -0.6919 69.3288 
120.77104 -2.3407 -0.7633 69.3706 
120.77104 -2.2708 -0.7727 69.3592 
120.77104 -2.1072 -0.7649 69.2811 
120.77104 -1.8750 -0.7620 69.1815 
120.77104 -1.6924 -0.7779 69.1311 
120.77104 -1.6791 -0.8549 69.1325 
120.77104 -1.6862 -0.9694 69.1784 
120.77104 -1.5553 -1.0863 69.2142 
120.77105 -1.3286 -1.1728 69.2124 
120.77105 -1.0368 -1.2167 69.1982 
120.77105 -0.6490 -1.2009 69.1299 
120.77105 -0.3856 -1.2095 69.0170 
120.77105 -0.1408 -1.2232 68.9407 
120.77105 -0.0091 -1.2846 68.8473 
120.77105 0.0862 -1.4347 68.7909 
120.77105 0.2572 -1.6068 68.7585 
120.77106 0.4701 -1.7281 68.8753 
120.77106 0.6904 -1.7889 68.9852 
120.77106 0.9099 -1.9289 68.9872 
120.77106 1.1410 -2.0458 68.9040 
120.77106 1.3531 -2.0743 68.8071 
120.77106 1.5752 -2.1061 68.7496 
120.77106 1.6318 -2.1851 68.7187 
120.77106 1.7577 -2.3117 68.6709 
120.77106 1.8566 -2.4802 68.6246 
120.77107 2.0165 -2.5909 68.6815 
120.77107 2.1884 -2.6354 68.7445 
120.77107 2.3507 -2.7082 68.7353 
120.77107 2.4556 -2.7634 68.7167 
120.77107 2.6225 -2.7642 68.6309 
120.77107 2.7920 -2.7465 68.5526 
120.77107 2.8353 -2.7766 68.5514 
120.77107 2.9373 -2.8300 68.5394 
120.77108 2.9918 -2.9010 68.5439 
120.77108 3.0427 -2.9782 68.5870 
120.77108 3.0576 -3.0513 68.6660 
120.77108 3.0469 -3.1133 68.7399 
120.77108 3.0762 -3.1266 68.7681 
120.77108 3.0793 -3.1385 68.8121 
120.77108 3.1205 -3.1105 68.8142 
120.77108 3.2097 -3.0592 68.7842 
120.77108 3.2500 -3.0112 68.7969 
120.77109 3.2296 -2.9698 68.8443 
120.77109 3.2192 -2.9528 68.8938 
120.77109 3.1946 -2.9680 68.9551 
120.77109 3.1720 -2.9902 69.0391 
120.77109 3.0882 -3.0205 69.1428 
120.77109 3.0215 -3.0394 69.2341 
120.77109 2.9932 -3.0389 69.3078 
120.77109 2.9176 -3.0508 69.4042 
120.77109 2.9040 -3.0358 69.4512 
120.77110 2.9178 -2.9943 69.4909 
120.77110 2.8951 -2.9244 69.5318 
120.77110 2.8134 -2.8506 69.5337 
120.77110 2.6907 -2.7336 69.5018 
120.77110 2.5126 -2.6379 69.5073 
120.77110 2.3075 -2.5795 69.5873 
120.77110 2.0429 -2.5620 69.6756 
120.77110 1.7943 -2.4918 69.7749 
120.77111 1.6342 -2.3901 69.8420 
120.77111 1.4577 -2.2902 69.8263 
120.77111 1.2540 -2.1716 69.7998 
120.77111 0.9853 -2.0700 69.7721 
120.77111 0.6820 -1.9639 69.7911 
120.77111 0.3588 -1.8686 69.8778 
120.77111 0.0622 -1.8021 69.9699 
120.77111 -0.2180 -1.6828 70.0445 
120.77111 -0.4685 -1.5552 70.0903 
120.77112 -0.7158 -1.4588 70.1376 
120.77112 -0.9011 -1.3349 70.1552 
120.77112 -1.0403 -1.1469 70.1432 
120.77112 -1.1698 -0.9432 70.0437 
120.77112 -1.4030 -0.8687 69.9556 
120.77112 -1.6819 -0.7814 69.9005 
120.77112 -1.9313 -0.6852 69.9147 
120.77112 -2.1628 -0.6290 69.9748 
120.77112 -2.3748 -0.5842 69.9962 
120.77113 -2.5385 -0.5287 70.0000 
120.77113 -2.6090 -0.4440 69.9557 
120.77113 -2.7006 -0.3114 69.8881 
120.77113 -2.7169 -0.1385 69.7687 
120.77113 -2.7302 -0.0629 69.7233 
120.77113 -2.7707 -0.0667 69.7132 
120.77113 -2.8506 -0.1519 69.7896 
120.77113 -2.8615 -0.2207 69.9361 
120.77114 -2.8279 -0.2710 70.0255 
120.77114 -2.7335 -0.3200 70.0338 
120.77114 -2.6061 -0.3397 69.9577 
120.77114 -2.4706 -0.2890 69.7940 
120.77114 -2.4773 -0.2353 69.7241 
120.77114 -2.5520 -0.2478 69.7125 
120.77114 -2.6902 -0.2380 69.7129 
120.77114 -2.8862 -0.2328 69.7280 
120.77114 -2.9513 -0.2318 69.7761 
120.77115 -2.8670 -0.2053 69.7609 
120.77115 -2.6910 -0.1966 69.6873 
120.77115 -2.4273 -0.2413 69.5918 
120.77115 -2.2637 -0.3599 69.5649 
120.77115 -2.2526 -0.4611 69.6183 
120.77115 -2.2528 -0.5518 69.7079 
120.77115 -2.2205 -0.6576 69.7511 
120.77115 -2.1187 -0.7230 69.7195 
120.77115 -1.8796 -0.7285 69.6455 
120.77116 -1.6423 -0.7080 69.5711 
120.77116 -1.4759 -0.7189 69.5235 
120.77116 -1.4578 -0.7844 69.5264 
120.77116 -1.4401 -0.8914 69.5504 
120.77116 -1.3113 -1.0567 69.5556 
120.77116 -1.0564 -1.1324 69.5680 
120.77116 -0.7859 -1.1412 69.5940 
120.77116 -0.4483 -1.1170 69.5143 
120.77117 -0.2044 -1.1192 69.3903 
120.77117 -0.0187 -1.1467 69.2865 
120.77117 0.0804 -1.2351 69.2270 
120.77117 0.1911 -1.4107 69.1994 
120.77117 0.4056 -1.5970 69.2386 
120.77117 0.5997 -1.7281 69.4086 
120.77117 0.8121 -1.7905 69.4739 
120.77117 1.0118 -1.9208 69.4228 
120.77117 1.2103 -2.0057 69.3270 
120.77118 1.4569 -2.0328 69.2165 
120.77118 1.6654 -2.0628 69.1344 
120.77118 1.7013 -2.1377 69.1093 
120.77118 1.8197 -2.2952 69.0653 
120.77118 1.9089 -2.4839 69.0652 
120.77118 2.0570 -2.5917 69.1218 
120.77118 2.2161 -2.6473 69.1615 
120.77118 2.3548 -2.6977 69.1501 
120.77118 2.4792 -2.7526 69.1095 
120.77119 2.5949 -2.7225 69.0326 
120.77119 2.7510 -2.7149 68.9382 
120.77119 2.7514 -2.7430 68.9337 
120.77119 2.8143 -2.7970 68.9427 
120.77119 2.8958 -2.8577 68.9377 
120.77119 2.9061 -2.9261 68.9893 
120.77119 2.8992 -3.0107 69.0728 
120.77119 2.9092 -3.0449 69.1108 
120.77120 2.9116 -3.0366 69.1222 
120.77120 2.9314 -3.0246 69.1412 
120.77120 2.9917 -2.9901 69.1184 
120.77120 3.0424 -2.9268 69.1099 
120.77120 3.0475 -2.9094 69.1523 
120.77120 3.0521 -2.8897 69.1800 
120.77120 3.0549 -2.8954 69.2256 
120.77120 3.0182 -2.9083 69.3189 
120.77120 2.9576 -2.9543 69.4307 
120.77121 2.8989 -2.9641 69.5159 
120.77121 2.8583 -2.9651 69.5965 
120.77121 2.8245 -2.9596 69.6913 
120.77121 2.8162 -2.9417 69.7356 
120.77121 2.7951 -2.8966 69.7567 
120.77121 2.8132 -2.8664 69.7886 
120.77121 2.7773 -2.8128 69.8143 
120.77121 2.6912 -2.7394 69.7996 
120.77122 2.5228 -2.6582 69.8087 
120.77122 2.3202 -2.5996 69.8558 
120.77122 2.1013 -2.5666 69.9194 
120.77122 1.8805 -2.5248 69.9934 
120.77122 1.7289 -2.4369 70.0290 
120.77122 1.5867 -2.3168 70.0492 
120.77122 1.4105 -2.1500 70.0082 
120.77122 1.1848 -2.0587 69.9731 
120.77122 0.8834 -1.9550 69.9596 
120.77123 0.5095 -1.8666 70.0126 
120.77123 0.1794 -1.7916 70.1194 
120.77123 -0.0974 -1.7392 70.2159 
120.77123 -0.3817 -1.6474 70.2955 
120.77123 -0.6376 -1.5590 70.3272 
120.77123 -0.7419 -1.4432 70.3133 
120.77123 -0.9339 -1.2877 70.3512 
120.77123 -1.2308 -1.1557 70.4161 
120.77123 -1.4882 -1.0811 70.4174 
120.77124 -1.6970 -0.9761 70.3940 
120.77124 -1.8395 -0.8555 70.3666 
120.77124 -1.9249 -0.6992 70.3039 
120.77124 -2.0724 -0.5711 70.2637 
120.77124 -2.2300 -0.4714 70.2441 
120.77124 -2.4422 -0.3974 70.2299 
120.77124 -2.6190 -0.3516 70.2520 
120.77124 -2.7895 -0.3151 70.2476 
120.77125 -2.9286 -0.2711 70.2256 
120.77125 -2.9792 -0.2561 70.2124 
120.77125 -2.9558 -0.2490 70.1887 
120.77125 -2.8725 -0.1850 70.1196 
120.77125 -2.7297 -0.1402 70.0953 
120.77125 -2.6654 -0.1977 70.1629 
120.77125 -2.6664 -0.2632 70.2246 
120.77125 -2.7531 -0.3465 70.2698 
120.77125 -2.8226 -0.4263 70.3055 
120.77126 -2.8785 -0.3990 70.2924 
120.77126 -2.9020 -0.3232 70.1831 
120.77126 -2.8967 -0.1844 70.0133 
120.77126 -2.8463 -0.0742 69.8631 
120.77126 -2.8232 0.0494 69.7379 
120.77126 -2.7805 0.1537 69.6451 
120.77126 -2.7987 0.2832 69.5313 
120.77126 -2.8444 0.4113 69.3617 
120.77126 -2.9095 0.5574 69.1989 
120.77127 -2.9620 0.6774 69.0607 
120.77127 -2.9365 0.7837 68.9738 
120.77127 -2.9117 0.8877 68.8578 
120.77127 -2.8796 0.9880 68.7284 
120.77127 -2.8840 1.0862 68.5986 
120.77127 -2.8721 1.1830 68.4738 
120.77127 -2.9229 1.3057 68.3471 
120.77127 -2.9239 1.4267 68.2495 
120.77128 -2.9714 1.5178 68.1536 
120.77128 -3.0339 1.6366 68.0626 
120.77128 -3.0582 1.7157 67.9539 
120.77128 -3.0653 1.8516 67.8334 
120.77128 -3.0442 2.0067 67.6592 
120.77128 -2.9492 2.1650 67.5157 
120.77128 -2.9695 2.2531 67.3769 
120.77128 -3.0196 2.3566 67.2709 
120.77128 -3.0538 2.4363 67.1288 
120.77129 -3.1159 2.5384 67.0044 
120.77129 -3.1144 2.6402 66.8917 
120.77129 -3.1071 2.7626 66.7747 
120.77129 -3.1444 2.8847 66.6460 
120.77129 -3.1558 2.9990 66.5276 
120.77129 -3.1920 3.1084 66.4167 
120.77129 -3.2123 3.1630 66.4393 
120.77129 -3.1552 3.1355 66.5941 
120.77129 -3.0420 3.0194 66.8008 
120.77130 -2.9515 2.9217 66.9809 
120.77130 -2.8883 2.8550 67.1278 
120.77130 -2.8680 2.8242 67.2689 
120.77130 -2.8334 2.7936 67.4390 
120.77130 -2.7957 2.7404 67.5817 
120.77130 -2.7410 2.6792 67.7393 
120.77130 -2.6883 2.6116 67.9076 
120.77130 -2.6515 2.5600 68.0817 
120.77131 -2.6033 2.5160 68.2290 
120.77131 -2.5787 2.4849 68.3871 
120.77131 -2.5514 2.4610 68.5378 
120.77131 -2.4937 2.4177 68.6661 
120.77131 -2.4416 2.3657 68.7921 
120.77131 -2.4221 2.3262 68.9295 
120.77131 -2.3856 2.2874 69.0780 
120.77131 -2.3511 2.2501 69.2156 
120.77131 -2.3318 2.1907 69.3410 
120.77132 -2.3090 2.1477 69.4420 
120.77132 -2.2624 2.1323 69.5572 
120.77132 -2.2476 2.1034 69.6798 
120.77132 -2.2142 2.0575 69.8120 
120.77132 -2.2133 2.0142 69.9640 
120.77132 -2.1819 1.9420 70.1193 
120.77132 -2.1844 1.8853 70.2432 
120.77132 -2.1712 1.8492 70.3686 
120.77133 -2.1616 1.8368 70.4842 
120.77133 -2.1320 1.8156 70.6127 
120.77133 -2.1428 1.7787 70.7292 
120.77133 -2.1518 1.7317 70.8397 
120.77133 -2.1409 1.6907 70.9623 
120.77133 -2.1535 1.6444 71.0536 
120.77133 -2.1559 1.6235 71.1561 
120.77133 -2.1333 1.6070 71.2726 
120.77133 -2.1393 1.5872 71.3824 
120.77134 -2.1532 1.5544 71.5071 
120.77134 -2.1681 1.5004 71.6176 
120.77134 -2.1798 1.4814 71.7195 
120.77134 -2.1870 1.4455 71.8251 
120.77134 -2.1767 1.4040 71.9563 
120.77134 -2.1759 1.3686 72.0644 
120.77134 -2.2389 1.3314 72.1893 
120.77134 -2.2416 1.2848 72.2967 
120.77134 -2.2654 1.2481 72.4012 
120.77135 -2.2943 1.2033 72.5046 
120.77135 -2.3365 1.1837 72.5837 
120.77135 -2.3311 1.1500 72.6955 
